""	10
"technicolor"	1
"technique"	5
"techniques"	3
"technological"	4
"technologically"	1
"technologies"	6
"technology"	44
"technologyhundreds"	1
"ted"	2
"teddy"	2
"tedious"	3
"tee"	1
"teen"	18
"teenage"	23
"teenager"	25
"teenagers"	26
"teens"	23
"tees"	1
"teeth"	1
"teetotaler"	1
"tehrik"	1
"teixeira"	5
"teju"	1
"telecom"	1
"telegenic"	3
"telegram"	1
"telegrams"	1
"telegraph"	2
"telephone"	13
"teles"	1
"televised"	5
"television"	39
"tell"	68
"teller"	1
"telling"	39
"tells"	14
"telltale"	1
"telsey"	1
"temper"	4
"temperature"	1
"temperatures"	4
"tempest"	1
"temple"	13
"temples"	1
"templeton"	2
"tempo"	3
"temporarily"	9
"temporary"	4
"tempt"	1
"temptation"	2
"tempted"	2
"tempting"	2
"ten"	12
"tenable"	1
"tenacious"	1
"tenacity"	1
"tenants"	1
"tend"	9
"tended"	1
"tendencies"	1
"tendency"	2
"tender"	2
"tenderly"	1
"tenderness"	1
"tending"	1
"tendon"	1
"tendons"	1
"tendrils"	1
"tends"	10
"tenerife"	1
"tenets"	1
"tenn"	5
"tennessean"	1
"tennessee"	25
"tennessees"	1
"tennis"	8
"tenor"	1
"tens"	17
"tense"	3
"tensed"	1
"tension"	10
"tensions"	18
"tent"	5
"tentative"	5
"tenuousness"	1
"tenure"	5
"tenured"	1
"teodosic"	1
"teresa"	3
"term"	28
"terminal"	1
"terminate"	2
"termination"	2
"terminology"	1
"terms"	21
"terracotta"	1
"terrain"	4
"terrance"	1
"terrell"	1
"terrence"	1
"terrible"	13
"terribly"	1
"terrier"	1
"terrific"	2
"terrified"	1
"terrifies"	1
"terrifying"	3
"territorial"	2
"territory"	6
"terror"	13
"terrorism"	37
"terrorist"	50
"terroristic"	6
"terrorists"	5
"terrorizing"	1
"terry"	11
"tesco"	1
"tesla"	21
"tespatasi"	1
"test"	20
"testament"	3
"tested"	6
"testified"	19
"testify"	9
"testifying"	1
"testimonial"	1
"testimonials"	1
"testimony"	12
"testing"	12
"testosterone"	1
"tests"	11
"tethered"	1
"teuk"	1
"tevlin"	1
"tex"	8
"texan"	1
"texas"	110
"text"	16
"textbooks"	2
"texted"	5
"textile"	1
"texts"	6
"texture"	2
"teyana"	2
"thaddeus"	1
"thai"	2
"thailand"	4
"thairm"	1
"thanasi"	1
"thanh"	2
"thank"	14
"thanked"	4
"thankfulwalz"	1
"thanking"	1
"thanks"	29
"thanksgiving"	2
"tharpe"	1
"thatch"	1
"thatched"	1
"thatcherism"	1
"thatit"	1
"thats"	82
"thatthere"	1
"thc"	1
"theater"	23
"theaters"	3
"theatrical"	1
"theatrics"	1
"thebiases"	1
"thedaily"	3
"theft"	3
"thejewishmuseum"	1
"thematically"	1
"theme"	18
"themed"	1
"themers"	1
"themes"	2
"themorgan"	1
"theo"	1
"theodore"	5
"theoretical"	1
"theories"	6
"theorist"	1
"theorize"	1
"theory"	9
"theplaylist"	1
"theranos"	1
"therapeutics"	1
"therapist"	4
"therapy"	6
"thereafter"	2
"thereby"	2
"therefore"	7
"theres"	40
"theresa"	3
"thermal"	1
"theron"	2
"thesis"	2
"thethe"	1
"theyd"	1
"theyll"	5
"theyre"	59
"theyve"	21
"thi"	3
"thiago"	1
"thibodeau"	6
"thick"	5
"thickened"	1
"thicket"	1
"thickets"	1
"thickly"	1
"thief"	1
"thiel"	3
"thieu"	1
"thigh"	7
"thin"	3
"thing"	106
"things"	156
"think"	310
"thinker"	2
"thinkers"	2
"thinking"	55
"thinks"	22
"third"	178
"thirds"	8
"thirst"	5
"thirty"	3
"thom"	1
"thomas"	61
"thomasage"	1
"thompson"	12
"thomson"	9
"thon"	1
"thong"	1
"thorne"	2
"thorough"	6
"thoroughbred"	1
"thoroughly"	1
"thorson"	1
"thou"	2
"though"	119
"thought"	133
"thoughtful"	4
"thoughtfulness"	1
"thoughts"	17
"thousand"	6
"thousands"	106
"thrall"	1
"thrashing"	1
"thread"	2
"threadbare"	1
"threaded"	1
"threat"	50
"threaten"	3
"threatened"	25
"threatening"	20
"threatens"	2
"threating"	1
"threats"	24
"three"	391
"threefold"	1
"threshold"	2
"threw"	15
"thrill"	5
"thriller"	6
"thrillers"	1
"thrilling"	2
"thrive"	2
"thrived"	4
"thriving"	2
"throat"	6
"throes"	1
"throne"	2
"throng"	1
"thronged"	1
"thronging"	2
"throngs"	5
"throughout"	30
"throw"	33
"thrower"	1
"throwers"	1
"throwing"	12
"thrown"	11
"throws"	40
"thru"	1
"thrust"	3
"thu"	1
"thuddin"	1
"thug"	2
"thugs"	1
"thumb"	1
"thumbs"	1
"thumbtacked"	1
"thumpin"	1
"thunder"	29
"thundering"	1
"thunderous"	1
"thurgood"	2
"thursday"	160
"thursdays"	8
"thus"	11
"thwart"	2
"thwarted"	6
"thy"	1
"thynne"	1
"tibetan"	1
"tiburon"	1
"tick"	1
"ticked"	2
"ticker"	1
"ticket"	9
"tickets"	8
"tickled"	2
"tickling"	1
"tidbits"	3
"tide"	2
"tidy"	1
"tie"	23
"tiebreaker"	1
"tiebreaking"	1
"tied"	30
"tiered"	1
"tierneymarch"	1
"ties"	23
"tiffany"	1
"tiger"	3
"tigers"	1
"tight"	13
"tighten"	7
"tightening"	2
"tighter"	11
"tightest"	1
"tightlipped"	1
"tightly"	3
"tijuana"	3
"tijuca"	1
"til"	1
"tiled"	1
"till"	4
"tillaberi"	1
"tillerson"	1
"tilt"	1
"tim"	19
"timber"	1
"timberwolves"	10
"time"	512
"timeframe"	1
"timeline"	3
"timely"	3
"timeout"	13
"timer"	2
"timers"	1
"times"	629
"timesmarch"	2
"timess"	1
"timetable"	1
"timetables"	1
"timey"	1
"timid"	2
"timing"	5
"timoth\u00e9e"	1
"timothy"	6
"timur"	1
"tin"	5
"tina"	2
"tinara"	2
"tincher"	3
"tinchers"	2
"tinder"	4
"tinderhacks"	1
"ting"	1
"tinged"	3
"tinkering"	1
"tinnitus"	1
"tinny"	1
"tiny"	10
"tip"	30
"tipoff"	1
"tipped"	4
"tipping"	5
"tips"	9
"tipster"	2
"tire"	4
"tired"	17
"tireless"	1
"tires"	4
"tit"	1
"titan"	1
"titanium"	1
"titans"	1
"title"	53
"titled"	7
"titles"	12
"tito"	1
"titular"	2
"toamalama"	1
"toast"	1
"toasts"	1
"tobacco"	4
"tobias"	2
"tobin"	1
"toby"	2
"tocchet"	1
"today"	125
"todays"	32
"todd"	15
"toddler"	2
"todds"	2
"toe"	2
"toeniskoetter"	1
"toensing"	6
"toes"	1
"toffoli"	1
"together"	66
"toilet"	3
"tokyo"	15
"tokyos"	1
"told"	311
"toledo"	4
"toler"	4
"tolerance"	1
"tolerant"	1
"tolerate"	1
"tolerates"	1
"toll"	7
"tolstoy"	1
"tom"	20
"tomas"	1
"tomb"	2
"tombs"	2
"tomjanovich"	1
"tommy"	5
"tomorrow"	9
"tompson"	1
"toms"	1
"ton"	3
"tone"	3
"tones"	1
"tongue"	1
"tongued"	1
"tonight"	22
"tonights"	1
"tonle"	8
"tonnage"	1
"tonnes"	1
"tons"	3
"tony"	17
"took"	180
"tool"	8
"toolbar"	1
"tools"	9
"toomey"	1
"top"	154
"topeka"	4
"topic"	9
"topics"	3
"topped"	7
"topping"	2
"topple"	1
"toppling"	1
"tops"	3
"tor"	2
"torch"	1
"tore"	4
"torii"	5
"tormented"	2
"torn"	4
"tornado"	1
"torney"	1
"toro"	1
"toronto"	27
"torontos"	2
"torpid"	1
"torrentially"	1
"torres"	4
"torrey"	3
"torso"	3
"tort"	2
"tortillas"	1
"torture"	4
"tortured"	2
"torturous"	1
"toss"	2
"tossed"	7
"tosses"	1
"tossing"	1
"total"	38
"totaled"	1
"totaling"	1
"totalitarianism"	1
"totally"	11
"totals"	2
"tote"	3
"touch"	6
"touchdown"	1
"touchdowns"	1
"touched"	5
"touches"	3
"touching"	2
"touchstone"	1
"tough"	47
"toughened"	2
"toughening"	1
"tougher"	19
"toughest"	8
"toughness"	7
"toulouse"	3
"tour"	19
"toured"	1
"touring"	1
"tourism"	2
"tourist"	5
"tourists"	4
"tournament"	144
"tournaments"	5
"tourney"	5
"tourniquet"	4
"tours"	6
"touted"	2
"touting"	1
"tow"	3
"toward"	79
"towards"	7
"towed"	1
"towel"	3
"towels"	1
"tower"	4
"towered"	1
"towering"	2
"towers"	1
"town"	73
"townes"	1
"towns"	30
"townsend"	1
"township"	4
"toxic"	5
"toxicology"	2
"toy"	1
"toys"	1
"tr\u00e8bes"	6
"trace"	2
"traced"	2
"traces"	2
"tracing"	1
"track"	27
"tracked"	3
"tracking"	3
"tracks"	4
"traction"	5
"tractor"	1
"tracy"	1
"tracymarch"	1
"tradable"	1
"trade"	65
"traded"	8
"trademark"	1
"trades"	1
"trading"	18
"tradition"	9
"traditional"	14
"traditionally"	4
"traditions"	5
"trae"	6
"traffic"	30
"trafficker"	4
"traffickers"	2
"trafficking"	2
"traffics"	1
"tragedies"	6
"tragedy"	39
"tragic"	14
"tragically"	3
"trail"	12
"trailed"	13
"trailing"	8
"train"	14
"trained"	22
"trainer"	5
"trainers"	7
"trainersdetails"	1
"training"	46
"trainings"	1
"trains"	2
"traitors"	1
"traits"	1
"trajectory"	1
"tranquillity"	1
"trans"	8
"transaction"	1
"transactions"	1
"transcend"	1
"transcribed"	3
"transcript"	1
"transcription"	1
"transcripts"	2
"transfer"	9
"transferred"	3
"transfers"	7
"transform"	4
"transformation"	2
"transformational"	2
"transformative"	2
"transformed"	13
"transgender"	15
"transistor"	1
"transit"	2
"transition"	10
"transitioning"	1
"transitions"	2
"translated"	3
"translator"	1
"transmission"	1
"transmissions"	1
"transparency"	8
"transparent"	7
"transplants"	1
"transport"	2
"transportation"	2
"transporting"	1
"transports"	2
"transylvania"	1
"trap"	7
"trapped"	2
"trappist"	1
"traps"	1
"trash"	4
"trauma"	8
"traumatic"	3
"traumatized"	4
"traval"	1
"travel"	37
"traveled"	20
"traveler"	1
"traveling"	10
"travelled"	1
"travels"	2
"traverse"	1
"travis"	2
"tray"	1
"trayvon"	7
"tre"	1
"treacherous"	1
"treason"	1
"treasurer"	1
"treasury"	8
"treat"	12
"treated"	19
"treatin"	1
"treating"	3
"treatment"	12
"treats"	3
"treaty"	5
"trebes"	26
"tree"	8
"trees"	12
"trei"	1
"trejo"	3
"trek"	2
"tremendous"	6
"tremendously"	1
"trenches"	2
"trend"	8
"trended"	1
"trending"	3
"trends"	9
"trent"	8
"trenton"	5
"treshaun"	1
"trespass"	3
"trespassing"	8
"trevon"	8
"trevor"	4
"trey"	5
"triage"	2
"trial"	106
"trials"	6
"tribal"	1
"tribe"	4
"tribeca"	1
"tribes"	2
"tribulations"	1
"tribunal"	5
"tribune"	4
"tribute"	10
"tributes"	1
"tricia"	1
"trick"	6
"tricked"	1
"trickery"	1
"trickiness"	1
"trickle"	1
"tricks"	1
"tricky"	3
"tried"	68
"triennial"	2
"trier"	1
"tries"	9
"trigger"	8
"triggered"	5
"triggering"	2
"triggerman"	1
"triggers"	2
"trillion"	8
"trillions"	1
"trilobites"	1
"trim"	3
"trimmed"	4
"trint"	1
"trio"	4
"trios"	1
"trip"	70
"tripadvisor"	8
"tripe"	1
"triple"	18
"tripp"	2
"trips"	6
"trister"	1
"triumph"	1
"triumphant"	1
"trojans"	1
"trolls"	4
"troop"	2
"trooper"	9
"troopers"	1
"troops"	13
"trope"	2
"trophies"	2
"trophy"	5
"tropical"	2
"tropicana"	1
"trotignon"	2
"trou"	2
"trouble"	25
"troubled"	11
"troubles"	3
"troubling"	7
"trounced"	2
"troupe"	2
"trousers"	2
"troy"	1
"truce"	2
"truck"	7
"trucks"	2
"trudeau"	3
"true"	48
"truly"	13
"truman"	2
"trump"	393
"trumper"	1
"trumpers"	9
"trumpet"	1
"trumpets"	1
"trumpian"	3
"trumpies"	1
"trumping"	1
"trumpism"	2
"trumpist"	1
"trumps"	30
"trumpthe"	1
"trunk"	1
"trussed"	1
"trust"	22
"trusted"	5
"trustees"	1
"trusting"	1
"trusts"	3
"trustworthy"	3
"truth"	28
"truther"	1
"truths"	3
"try"	68
"trying"	120
"tryout"	1
"tryto"	1
"tso"	4
"tsunamis"	1
"tuareg"	1
"tub"	2
"tubing"	1
"tubman"	2
"tubs"	1
"tuch"	4
"tucked"	4
"tucker"	4
"tucks"	1
"tucson"	2
"tudor"	7
"tuesday"	162
"tuesdays"	5
"tufts"	2
"tuition"	2
"tulane"	1
"tumble"	2
"tumbled"	4
"tumult"	1
"tumultuous"	2
"tune"	4
"tuned"	1
"tunes"	1
"tunisian"	1
"tunnels"	1
"tuo"	4
"tupac"	1
"turano"	1
"turbocharged"	1
"turf"	2
"turkewitz"	3
"turkey"	7
"turks"	1
"turmoil"	7
"turn"	46
"turnaround"	2
"turned"	80
"turner"	6
"turning"	20
"turnings"	1
"turnips"	1
"turnout"	14
"turnover"	4
"turnovers"	29
"turns"	16
"turris"	1
"turriss"	1
"turtleneck"	1
"tussle"	1
"tussled"	1
"tussling"	1
"tutelage"	1
"tutor"	3
"tutorial"	1
"tv"	51
"tvthe"	1
"tvtrevor"	1
"tweak"	1
"tweaking"	1
"tweaks"	1
"tweet"	29
"tweeted"	36
"tweeting"	8
"tweets"	14
"twelve"	3
"twenge"	3
"twentieth"	1
"twenty"	10
"twentysomething"	1
"twentysomethings"	1
"twice"	35
"twilight"	1
"twin"	1
"twine"	2
"twinge"	1
"twins"	2
"twirling"	3
"twist"	2
"twisted"	2
"twisting"	2
"twitter"	128
"twittering"	1
"twix"	1
"two"	661
"twtr"	1
"ty"	2
"tycoon"	1
"tying"	12
"tyler"	12
"type"	29
"typecast"	1
"typecasting"	1
"types"	6
"typewriters"	1
"typewritten"	1
"typhoid"	3
"typical"	8
"typically"	16
"typified"	1
"typology"	1
"typos"	1
"tyra"	1
"tyrae"	8
"tyranny"	1
"tyrants"	1
"tyreke"	1
"tyrone"	1
"tyronn"	1
"tyson"	4
"tyus"	5
"uber"	13
"ubera"	1
"ubiquitous"	3
"ubiquity"	1
"uc"	1
"ucla"	20
"uclas"	2
"uconn"	66
"uconns"	5
"udoka"	11
"uehara"	3
"ueno"	2
"ugliness"	1
"ugly"	2
"uh"	3
"uk"	8
"ukraine"	7
"ukrainian"	3
"ul"	2
"ulrich"	3
"ultimate"	6
"ultimately"	26
"ultimatum"	1
"ultra"	1
"ultraconservative"	1
"ultraluxury"	1
"ultramarathoner"	1
"ultranationalist"	1
"umbcs"	1
"umbrella"	2
"umbrellas"	1
"ummm"	1
"un"	10
"unable"	20
"unacceptable"	1
"unaccounted"	1
"unadorned"	1
"unanimous"	3
"unanimously"	1
"unanswered"	3
"unanticipated"	1
"unapologetically"	1
"unarm"	2
"unarmed"	74
"unassailable"	2
"unassisted"	1
"unassuming"	1
"unattributed"	1
"unauthorized"	1
"unavailable"	3
"unaware"	4
"unbeaten"	2
"unbecoming"	1
"unbeknown"	1
"unbelievable"	7
"unbelievably"	1
"unbuttoned"	1
"uncanny"	1
"unceasingly"	1
"uncensored"	1
"uncertain"	2
"uncertainty"	7
"unchallenging"	1
"unchanged"	1
"uncharitable"	1
"uncle"	11
"unclear"	13
"uncles"	2
"uncomfortable"	5
"uncommon"	2
"uncompromising"	1
"unconnected"	1
"unconscious"	1
"unconstitutional"	5
"unconstitutionally"	1
"uncontrollable"	1
"uncorked"	1
"uncover"	2
"uncovered"	5
"uncovering"	1
"undefeated"	2
"undeniable"	1
"underclassman"	1
"undercount"	3
"undercover"	3
"undercut"	3
"undercuts"	1
"underdog"	6
"underdogs"	3
"underdressed"	1
"underestimate"	1
"underestimated"	2
"undergo"	3
"undergoing"	1
"undergone"	3
"undergraduate"	1
"underground"	3
"underlined"	1
"underlying"	7
"undermanned"	1
"undermine"	5
"undermining"	2
"underneath"	1
"underperformance"	1
"underpinnings"	3
"underrated"	2
"underrecognized"	1
"underrepresented"	1
"underscored"	3
"underscores"	1
"underscoring"	1
"underserved"	1
"undersize"	1
"understand"	62
"understandable"	1
"understandably"	3
"understanding"	19
"understands"	6
"understood"	22
"undertake"	1
"undertaken"	1
"undertaker"	1
"undertaking"	2
"underwater"	2
"underway"	5
"underwear"	1
"underwent"	1
"underwhelming"	1
"underwood"	3
"undetected"	1
"undeterred"	1
"undeveloped"	1
"undisclosed"	1
"undo"	1
"undocumented"	7
"undoing"	1
"undone"	3
"undoubtedly"	2
"undulant"	1
"unduly"	2
"unease"	1
"uneasily"	1
"uneasy"	1
"uneccessarily"	1
"unelected"	1
"unemployment"	5
"unending"	1
"unequal"	1
"unequivocally"	1
"unesco"	1
"unethical"	1
"uneven"	4
"unexpected"	3
"unexpectedly"	5
"unexplainable"	1
"unexplained"	1
"unfailingly"	1
"unfair"	6
"unfairly"	4
"unfairness"	2
"unfamiliar"	1
"unfashionable"	1
"unfavorable"	1
"unfettered"	1
"unfilmable"	1
"unfired"	1
"unfit"	4
"unflappable"	2
"unflattering"	1
"unfolded"	7
"unfolding"	2
"unfolds"	3
"unforced"	1
"unforeseeable"	1
"unfortunate"	3
"unfortunately"	9
"unfounded"	1
"unfriendly"	1
"unglued"	1
"ungno"	1
"unhappily"	1
"unhappy"	6
"unharmed"	2
"unhealthy"	1
"unheralded"	1
"unhinged"	1
"unhurt"	1
"unicef"	1
"unicorn"	1
"unidentified"	8
"unified"	3
"uniform"	6
"uniformed"	2
"uniforms"	4
"unify"	1
"unifying"	2
"unignorable"	1
"unilateral"	2
"unilever"	1
"unimaginable"	2
"unimagined"	1
"unimpressed"	4
"unintentionally"	1
"uninterrupted"	2
"uninvited"	1
"uninviting"	1
"union"	32
"unions"	4
"unique"	8
"uniquely"	2
"unison"	1
"unit"	16
"unitarian"	1
"unite"	4
"united"	205
"units"	7
"unity"	4
"universal"	17
"universally"	1
"universe"	6
"universit\u00e9"	1
"universities"	7
"university"	115
"unjustified"	2
"unjustly"	1
"unjustness"	1
"unknown"	5
"unknowns"	2
"unlawfully"	2
"unleash"	1
"unleashed"	1
"unless"	18
"unlike"	21
"unlikely"	13
"unlikelywhile"	1
"unlimited"	4
"unlined"	1
"unloading"	1
"unlock"	6
"unlocking"	1
"unlocks"	1
"unloved"	1
"unmanned"	1
"unmarked"	1
"unmatched"	1
"unmediated"	1
"unmissable"	1
"unmistakable"	1
"unmistakably"	1
"unmitigated"	1
"unmovable"	1
"unmoving"	1
"unnamed"	6
"unnatural"	1
"unnecessary"	3
"unnervingly"	1
"unnoticed"	3
"unobstructed"	1
"unofficial"	1
"unorthodox"	1
"unpacks"	1
"unpaid"	2
"unparalleled"	1
"unpaved"	1
"unpleasant"	1
"unpopular"	5
"unprecedented"	1
"unpredictability"	2
"unpredictable"	9
"unprepared"	1
"unpretentious"	2
"unproducible"	1
"unprofessional"	2
"unprovoked"	3
"unpublished"	1
"unpunished"	1
"unquestionable"	1
"unquestionably"	1
"unquestioned"	1
"unravel"	2
"unraveling"	1
"unreasonable"	3
"unregistered"	1
"unregulated"	1
"unrelated"	3
"unrelenting"	2
"unresolved"	3
"unresponsive"	3
"unrest"	4
"unrhymed"	1
"unruly"	3
"unsafe"	3
"unsaid"	1
"unsane"	3
"unscathed"	1
"unscripted"	2
"unseal"	1
"unseated"	1
"unsecured"	1
"unseen"	2
"unseld"	1
"unselfish"	2
"unselfishness"	1
"unsettled"	2
"unskilled"	1
"unsold"	1
"unsolicited"	1
"unspeakable"	3
"unspent"	1
"unstable"	1
"unstoppable"	1
"unsuccessful"	2
"unsuccessfully"	3
"unsuitability"	1
"unsuitable"	1
"unsupportive"	1
"unsure"	3
"unsurprised"	1
"unsuspecting"	1
"unswerving"	1
"untangled"	1
"untaught"	1
"untested"	1
"unthinkable"	1
"untied"	1
"untiring"	1
"unto"	1
"untold"	4
"untouched"	1
"untracked"	1
"untraditional"	3
"untrained"	1
"untrue"	2
"untruthful"	1
"unusual"	14
"unusually"	3
"unvarnished"	1
"unveiled"	4
"unwanted"	2
"unwed"	1
"unwieldy"	1
"unwilling"	5
"unwillingly"	2
"unwillingness"	2
"unwind"	1
"unwittingly"	1
"unwrapped"	1
"unwritten"	1
"unzip"	1
"upbeat"	3
"upbringing"	1
"upc"	2
"upcoming"	7
"update"	8
"updated"	12
"updates"	8
"upend"	1
"upended"	3
"upends"	1
"upfield"	1
"upfront"	1
"upgrades"	1
"upheaval"	2
"upheld"	2
"uphill"	3
"uphold"	3
"uplift"	2
"uplifts"	1
"upmanship"	2
"upmarket"	1
"upon"	20
"upper"	17
"upright"	1
"uprising"	2
"uprisings"	2
"uproar"	2
"ups"	12
"upscale"	1
"upset"	24
"upsets"	9
"upsetting"	4
"upshaw"	1
"upshot"	1
"upside"	6
"upsides"	1
"upstairs"	4
"upstart"	1
"upstarts"	2
"upstate"	2
"upstream"	1
"upsurge"	1
"uptick"	3
"uptight"	1
"upward"	1
"upwelling"	1
"urban"	18
"urbanite"	1
"urbanites"	1
"urena"	6
"urenas"	3
"urge"	6
"urged"	25
"urgedto"	1
"urgency"	4
"urgent"	5
"urgently"	2
"urges"	2
"urging"	10
"urine"	1
"urrea"	11
"urushadze"	1
"us"	222
"usada"	1
"usage"	3
"usapoliticstoday"	1
"use"	149
"usechristopher"	1
"used"	141
"useful"	4
"useless"	1
"user"	10
"users"	17
"uses"	17
"usher"	3
"using"	60
"usual"	11
"usually"	24
"uta"	1
"utah"	29
"utahrallied"	1
"utahs"	3
"utahw"	1
"utility"	2
"utterance"	1
"utterly"	1
"uy"	1
"va"	9
"vacancies"	2
"vacancy"	1
"vacant"	1
"vacate"	1
"vacation"	8
"vacationers"	1
"vacations"	1
"vacuum"	1
"vague"	3
"vain"	2
"vainly"	1
"val"	1
"valanciunas"	5
"valencia"	6
"valenti"	1
"valentina"	1
"valentine"	2
"valentines"	6
"valenzuela"	1
"valerie"	1
"validity"	1
"vallejo"	2
"valley"	28
"valleys"	1
"valspar"	2
"valuable"	10
"valuables"	1
"valuation"	2
"value"	20
"valued"	3
"values"	17
"valve"	1
"vamp"	1
"vamping"	1
"vampires"	3
"van"	14
"vance"	2
"vancouver"	8
"vancouvers"	1
"vandalism"	6
"vanderveer"	1
"vanessa"	2
"vang"	2
"vanguard"	3
"vanished"	6
"vanity"	1
"vanquished"	1
"vantage"	2
"vanuatu"	1
"vanvleet"	4
"vapid"	1
"vardar"	3
"variables"	2
"variation"	1
"variations"	2
"varied"	2
"varies"	3
"varieties"	1
"variety"	9
"various"	18
"varlamov"	5
"vary"	3
"varying"	5
"vast"	16
"vastly"	3
"vastness"	1
"vatican"	5
"vaudeville"	1
"vaulter"	2
"vaulters"	1
"vaulting"	1
"vcu"	3
"veda"	1
"vee"	1
"veered"	2
"veering"	1
"veers"	1
"vega"	1
"vegas"	31
"vegetable"	1
"vegetables"	2
"vegetarians"	1
"vehement"	1
"vehicle"	48
"vehicles"	9
"veil"	1
"veils"	1
"vein"	1
"veined"	1
"veins"	2
"vel\u00e1zquez"	1
"veld"	1
"velvet"	7
"ven"	1
"venal"	1
"vendor"	4
"vendors"	3
"veneer"	1
"venetian"	1
"veneto"	1
"venezuela"	4
"venezuelan"	2
"venezuelans"	3
"venezuelas"	1
"venice"	3
"vent"	1
"ventura"	1
"venture"	7
"ventured"	2
"ventures"	1
"venue"	2
"venues"	1
"venus"	2
"verbal"	1
"verbalizations"	1
"verbs"	1
"verde"	2
"verdict"	25
"verdicts"	1
"verge"	5
"verges"	1
"verging"	2
"verified"	3
"verify"	319
"verizon"	1
"verlander"	5
"vermont"	18
"vermonters"	1
"vermonts"	2
"vernacular"	2
"vernon"	2
"verruckt"	3
"verruckts"	1
"versa"	1
"versace"	1
"versatile"	3
"versatility"	1
"verse"	2
"versed"	1
"verses"	1
"version"	59
"versions"	6
"verstappen"	1
"versus"	8
"vertebrae"	1
"vertical"	1
"verve"	2
"vest"	6
"vests"	1
"vet"	1
"veteran"	26
"veterans"	17
"veto"	9
"vetoed"	1
"vetoing"	1
"vetted"	1
"vettel"	1
"vexed"	1
"vezina"	1
"vfw"	1
"via"	17
"viagra"	1
"vial"	4
"vials"	2
"vibe"	2
"vibrant"	2
"vic"	4
"vice"	27
"vicente"	1
"vicinity"	1
"vicious"	3
"viciously"	1
"vick"	11
"vicks"	3
"victim"	31
"victimized"	3
"victims"	74
"victimsstudents"	1
"victor"	5
"victoria"	19
"victorian"	1
"victories"	12
"victorious"	1
"victormarch"	1
"victors"	1
"victory"	65
"video"	146
"videos"	35
"videotaped"	2
"vied"	1
"vieng"	1
"viet"	2
"vietcong"	3
"vietnam"	153
"vietnamese"	108
"view"	368
"viewed"	16
"viewer"	3
"viewers"	7
"viewfinder"	1
"viewing"	2
"viewpoint"	2
"viewpoints"	1
"views"	24
"vigeland"	5
"vigil"	1
"vigilant"	2
"vigils"	1
"vigorous"	1
"vigorously"	2
"viktor"	2
"vilified"	3
"vilifies"	1
"village"	29
"villager"	1
"villagers"	4
"villages"	13
"villain"	2
"villainize"	1
"villains"	2
"villanova"	71
"villanovas"	8
"villas"	1
"vim"	1
"vin"	1
"vince"	5
"vincent"	4
"vincents"	1
"vindicate"	2
"vindication"	1
"vindictive"	1
"vinegar"	1
"vintage"	4
"vinyl"	1
"vioh"	3
"violate"	7
"violated"	10
"violating"	7
"violation"	9
"violations"	12
"violence"	201
"violent"	32
"violently"	2
"violets"	1
"vipers"	1
"viphurit"	1
"viral"	2
"virgil"	1
"virgin"	1
"virginia"	32
"virginian"	1
"virginias"	2
"virtual"	4
"virtually"	7
"virtue"	2
"virtues"	3
"virtuosity"	1
"virtuoso"	1
"virulent"	1
"virulently"	1
"virus"	5
"viruses"	10
"vis"	2
"visas"	1
"visceral"	1
"viscountess"	1
"visible"	8
"vision"	15
"visions"	3
"visit"	50
"visited"	16
"visiting"	15
"visitors"	10
"visits"	7
"visitsome"	1
"visors"	1
"vista"	2
"visual"	12
"visualize"	1
"visually"	2
"vital"	2
"vitality"	1
"vitiate"	1
"vitriol"	3
"vitro"	1
"vituperative"	1
"vivek"	2
"vivendi"	1
"vivian"	2
"vivians"	8
"vivid"	3
"vividly"	2
"vladeck"	1
"vladeckfor"	1
"vladimir"	6
"vladislav"	1
"vmi"	1
"vo"	2
"vocabulary"	1
"vocal"	8
"vocalist"	1
"vocals"	1
"vocational"	1
"vociferous"	1
"vodka"	2
"vodno"	1
"vogel"	1
"vogue"	3
"vogueing"	1
"voice"	45
"voiced"	4
"voices"	28
"void"	3
"voinche"	3
"volatile"	3
"volatility"	2
"volkswagen"	1
"volley"	1
"volleyed"	1
"volume"	6
"volumes"	4
"voluntarily"	4
"voluntary"	1
"volunteer"	16
"volunteered"	1
"volunteers"	9
"volz"	1
"vomiting"	1
"von"	2
"vonleh"	2
"voorhees"	1
"vortex"	2
"vostrikov"	1
"vote"	81
"voted"	16
"voter"	18
"voters"	101
"votes"	23
"votesnorth"	1
"voting"	27
"voto"	1
"vouchers"	1
"vow"	1
"vowed"	14
"vowels"	1
"vowing"	4
"vows"	2
"vox"	2
"voyeurism"	1
"vs"	6
"vt"	5
"vtamedia"	1
"vudu"	1
"vuitton"	2
"vulgamore"	1
"vulgarian"	1
"vulgarity"	1
"vulnerability"	2
"vulnerable"	14
"wa"	1
"wabbit"	1
"waddell"	2
"waddling"	1
"wade"	6
"waded"	1
"wading"	1
"wadler"	4
"waffeln"	2
"waffen"	2
"waffles"	2
"wage"	7
"waged"	2
"wagered"	1
"wages"	14
"waggled"	1
"waging"	1
"wagner"	17
"wagnermarch"	1
"wailing"	2
"waistband"	1
"wait"	20
"waited"	11
"waiting"	32
"waived"	2
"waiver"	1
"wake"	50
"wakefield"	3
"waking"	3
"walden"	3
"waldens"	1
"wales"	2
"walgreen"	1
"walgreens"	7
"walinsky"	2
"walk"	23
"walked"	28
"walker"	45
"walkers"	3
"walking"	28
